username,device,browser,operating_system,ip_address,country,city,login_hour,failed_login_attempts,new_device,vpn_detected,trusted_device,trusted_location,user_role,organisation,risk_score,risk_level,recommended_action,reason
institution3@example.com,Windows Desktop,Microsoft Edge,Windows 11,172.22.192.72,Australia,Melbourne,11,1,False,False,True,True,Institution,RMIT University,0,Low,Allow Login,No unusual behaviour detected
institution3@example.com,Windows Desktop,Microsoft Edge,Windows 11,172.22.58.239,Australia,Melbourne,14,1,False,False,True,True,Institution,RMIT University,0,Low,Allow Login,No unusual behaviour detected
institution3@example.com,Windows Desktop,Microsoft Edge,Windows 11,172.22.92.175,Australia,Melbourne,17,2,False,False,True,True,Institution,RMIT University,0,Low,Allow Login,No unusual behaviour detected
student4@example.com,Linux Laptop,Firefox,Ubuntu 24.04,203.18.236.242,Australia,Adelaide,7,2,False,False,True,True,Student,Individual,10,Low,Allow Login,Login outside business hours
student4@example.com,Linux Laptop,Firefox,Ubuntu 24.04,203.18.35.210,Australia,Adelaide,21,1,False,False,True,True,Student,Individual,10,Low,Allow Login,Login outside business hours
student4@example.com,Linux Laptop,Firefox,Ubuntu 24.04,203.18.255.36,Australia,Adelaide,20,2,False,False,True,True,Student,Individual,10,Low,Allow Login,Login outside business hours
student4@example.com,Linux Laptop,Firefox,Ubuntu 24.04,203.18.78.184,Australia,Adelaide,14,1,False,False,True,True,Student,Individual,0,Low,Allow Login,No unusual behaviour detected
student4@example.com,Linux Laptop,Firefox,Ubuntu 24.04,203.18.229.254,Australia,Adelaide,19,0,False,False,True,True,Student,Individual,10,Low,Allow Login,Login outside business hours
student4@example.com,Linux Laptop,Firefox,Ubuntu 24.04,203.18.214.140,Australia,Adelaide,19,2,False,False,True,True,Student,Individual,10,Low,Allow Login,Login outside business hours
student4@example.com,Linux Laptop,Microsoft Edge,Windows 11,166.22.204.248,Singapore,Singapore,2,4,False,False,True,False,Student,Individual,65,High,Require Additional Verification,"Multiple failed login attempts, Login outside business hours, Untrusted location"
student4@example.com,Linux Laptop,Firefox,Ubuntu 24.04,203.18.5.26,Australia,Adelaide,20,0,False,False,True,True,Student,Individual,10,Low,Allow Login,Login outside business hours
student4@example.com,Linux Laptop,Firefox,Ubuntu 24.04,203.18.191.101,Australia,Adelaide,14,1,False,False,True,True,Student,Individual,0,Low,Allow Login,No unusual behaviour detected
student4@example.com,Linux Laptop,Firefox,Ubuntu 24.04,203.18.12.124,Australia,Adelaide,11,1,False,False,True,True,Student,Individual,0,Low,Allow Login,No unusual behaviour detected
student4@example.com,Windows Laptop,Microsoft Edge,Ubuntu 24.04,88.233.105.134,Singapore,Singapore,3,5,True,False,False,False,Student,Individual,85,High,Require Additional Verification,"New device detected, Multiple failed login attempts, Login outside business hours, Untrusted location"
student4@example.com,Linux Laptop,Firefox,Ubuntu 24.04,203.18.224.185,Australia,Adelaide,22,0,False,False,True,True,Student,Individual,10,Low,Allow Login,Login outside business hours
student4@example.com,Linux Laptop,Firefox,Ubuntu 24.04,203.18.153.12,Australia,Adelaide,17,0,False,False,True,True,Student,Individual,0,Low,Allow Login,No unusual behaviour detected
student4@example.com,Linux Laptop,Firefox,Ubuntu 24.04,203.18.175.166,Australia,Adelaide,10,0,False,False,True,True,Student,Individual,0,Low,Allow Login,No unusual behaviour detected
student4@example.com,Windows Laptop,Google Chrome,Ubuntu 24.04,144.218.236.60,Singapore,Singapore,23,5,True,True,False,False,Student,Individual,100,High,Require Additional Verification,"New device detected, VPN detected, Multiple failed login attempts, Login outside business hours, Untrusted location"
student4@example.com,Linux Laptop,Firefox,Ubuntu 24.04,203.18.221.102,Australia,Adelaide,12,0,False,False,True,True,Student,Individual,0,Low,Allow Login,No unusual behaviour detected
student4@example.com,Windows Laptop,Safari,Ubuntu 24.04,181.109.105.72,United Kingdom,London,4,3,True,False,False,False,Student,Individual,85,High,Require Additional Verification,"New device detected, Multiple failed login attempts, Login outside business hours, Untrusted location"
student4@example.com,Linux Laptop,Firefox,Ubuntu 24.04,203.18.52.205,Australia,Adelaide,9,2,False,False,True,True,Student,Individual,0,Low,Allow Login,No unusual behaviour detected
student4@example.com,Linux Laptop,Firefox,Ubuntu 24.04,203.18.166.51,Australia,Adelaide,12,1,False,False,True,True,Student,Individual,0,Low,Allow Login,No unusual behaviour detected
student4@example.com,Linux Laptop,Firefox,Ubuntu 24.04,203.18.250.136,Australia,Adelaide,15,2,False,False,True,True,Student,Individual,0,Low,Allow Login,No unusual behaviour detected
student4@example.com,Linux Laptop,Firefox,Ubuntu 24.04,203.18.198.157,Australia,Adelaide,17,2,False,False,True,True,Student,Individual,0,Low,Allow Login,No unusual behaviour detected
student4@example.com,Linux Laptop,Firefox,Ubuntu 24.04,203.18.180.217,Australia,Adelaide,10,1,False,False,True,True,Student,Individual,0,Low,Allow Login,No unusual behaviour detected
student4@example.com,Linux Laptop,Firefox,Ubuntu 24.04,203.18.152.236,Australia,Adelaide,12,2,False,False,True,True,Student,Individual,0,Low,Allow Login,No unusual behaviour detected
student4@example.com,Linux Laptop,Firefox,Ubuntu 24.04,203.18.68.81,Australia,Adelaide,9,2,False,False,True,True,Student,Individual,0,Low,Allow Login,No unusual behaviour detected
student4@example.com,Windows Laptop,Google Chrome,macOS,153.70.196.109,Singapore,Singapore,2,6,True,False,False,False,Student,Individual,85,High,Require Additional Verification,"New device detected, Multiple failed login attempts, Login outside business hours, Untrusted location"
student4@example.com,Linux Laptop,Google Chrome,Ubuntu 24.04,36.95.161.216,Singapore,Singapore,22,5,False,False,True,False,Student,Individual,65,High,Require Additional Verification,"Multiple failed login attempts, Login outside business hours, Untrusted location"
student4@example.com,Linux Laptop,Firefox,Ubuntu 24.04,203.18.4.125,Australia,Adelaide,8,1,False,False,True,True,Student,Individual,0,Low,Allow Login,No unusual behaviour detected
student4@example.com,MacBook,Safari,macOS,126.85.42.145,United Kingdom,London,23,6,True,False,False,False,Student,Individual,85,High,Require Additional Verification,"New device detected, Multiple failed login attempts, Login outside business hours, Untrusted location"
student4@example.com,Windows Laptop,Firefox,Windows 11,44.234.253.141,Canada,Toronto,23,5,True,True,False,False,Student,Individual,100,High,Require Additional Verification,"New device detected, VPN detected, Multiple failed login attempts, Login outside business hours, Untrusted location"
student4@example.com,Linux Laptop,Firefox,Ubuntu 24.04,203.18.187.139,Australia,Adelaide,10,1,False,False,True,True,Student,Individual,0,Low,Allow Login,No unusual behaviour detected
student4@example.com,Linux Laptop,Firefox,Ubuntu 24.04,203.18.225.140,Australia,Adelaide,8,2,False,False,True,True,Student,Individual,0,Low,Allow Login,No unusual behaviour detected
student4@example.com,Linux Laptop,Firefox,Ubuntu 24.04,203.18.126.77,Australia,Adelaide,20,0,False,False,True,True,Student,Individual,10,Low,Allow Login,Login outside business hours
student4@example.com,Linux Laptop,Firefox,Ubuntu 24.04,203.18.134.90,Australia,Adelaide,8,1,False,False,True,True,Student,Individual,0,Low,Allow Login,No unusual behaviour detected
student4@example.com,Linux Laptop,Firefox,Ubuntu 24.04,203.18.60.199,Australia,Adelaide,9,1,False,False,True,True,Student,Individual,0,Low,Allow Login,No unusual behaviour detected
student4@example.com,Linux Laptop,Firefox,Ubuntu 24.04,203.18.179.221,Australia,Adelaide,13,2,False,False,True,True,Student,Individual,0,Low,Allow Login,No unusual behaviour detected
student4@example.com,Linux Laptop,Firefox,Ubuntu 24.04,203.18.71.201,Australia,Adelaide,20,0,False,False,True,True,Student,Individual,10,Low,Allow Login,Login outside business hours
student4@example.com,Linux Laptop,Firefox,Ubuntu 24.04,203.18.179.137,Australia,Adelaide,13,0,False,False,True,True,Student,Individual,0,Low,Allow Login,No unusual behaviour detected
student4@example.com,Linux Laptop,Firefox,Ubuntu 24.04,203.18.149.75,Australia,Adelaide,12,1,False,False,True,True,Student,Individual,0,Low,Allow Login,No unusual behaviour detected
student4@example.com,Linux Laptop,Firefox,Ubuntu 24.04,203.18.210.236,Australia,Adelaide,10,0,False,False,True,True,Student,Individual,0,Low,Allow Login,No unusual behaviour detected
student4@example.com,Linux Laptop,Google Chrome,Ubuntu 24.04,183.164.126.195,Singapore,Singapore,2,4,False,True,True,False,Student,Individual,80,High,Require Additional Verification,"VPN detected, Multiple failed login attempts, Login outside business hours, Untrusted location"
student4@example.com,Linux Laptop,Firefox,Ubuntu 24.04,203.18.72.148,Australia,Adelaide,19,1,False,False,True,True,Student,Individual,10,Low,Allow Login,Login outside business hours
student4@example.com,Linux Laptop,Firefox,Ubuntu 24.04,203.18.231.20,Australia,Adelaide,20,1,False,False,True,True,Student,Individual,10,Low,Allow Login,Login outside business hours
student4@example.com,Linux Laptop,Firefox,Ubuntu 24.04,203.18.142.178,Australia,Adelaide,9,1,False,False,True,True,Student,Individual,0,Low,Allow Login,No unusual behaviour detected
student4@example.com,Linux Laptop,Firefox,Ubuntu 24.04,203.18.249.84,Australia,Adelaide,18,1,False,False,True,True,Student,Individual,0,Low,Allow Login,No unusual behaviour detected
student4@example.com,Linux Laptop,Firefox,Ubuntu 24.04,203.18.234.163,Australia,Adelaide,9,2,False,False,True,True,Student,Individual,0,Low,Allow Login,No unusual behaviour detected
student4@example.com,Linux Laptop,Firefox,Ubuntu 24.04,203.18.203.56,Australia,Adelaide,18,0,False,False,True,True,Student,Individual,0,Low,Allow Login,No unusual behaviour detected
student4@example.com,Linux Laptop,Firefox,Ubuntu 24.04,203.18.137.83,Australia,Adelaide,13,1,False,False,True,True,Student,Individual,0,Low,Allow Login,No unusual behaviour detected
student4@example.com,Linux Laptop,Firefox,Ubuntu 24.04,203.18.66.145,Australia,Adelaide,17,2,False,False,True,True,Student,Individual,0,Low,Allow Login,No unusual behaviour detected
student4@example.com,Linux Laptop,Firefox,Ubuntu 24.04,203.18.24.12,Australia,Adelaide,17,2,False,False,True,True,Student,Individual,0,Low,Allow Login,No unusual behaviour detected
student4@example.com,MacBook,Microsoft Edge,Windows 11,1.219.103.177,Singapore,Singapore,23,6,True,False,False,False,Student,Individual,85,High,Require Additional Verification,"New device detected, Multiple failed login attempts, Login outside business hours, Untrusted location"
